0.013076901556726962, 3.303834808259495
0.013447475964055005, 4.4837758112095685
0.015902167025548454, 5.427728613569428
0.02351577105339757, 7.315634218289034
0.027808320314180172, 9.439528023598825
0.047288689812390185, 11.563421828908673
0.05288115970985638, 13.451327433628478
0.04471831562372418, 14.631268436578324
0.059135008040054636, 15.57522123893824
0.07819948330169442, 17.699115044248032
0.10341013540591733, 19.587020648967837
0.12575190217850427, 21.7109144542776
0.1487065496579624, 23.598820058997376
2.11467055646285, 45.54572271386519
3.127127804609764, 57.34513274336396
5.4684478860181205, 59.70501474926374
7.647071408022055, 54.98525073746424
7.032137899846211, 55.45722713864416
7.032137899846096, 56.63716814159406
7.647071408022024, 58.05309734513392
8.793763009632302, 57.817109144543934
10.693656104670026, 58.52507374631389
13.7514823125301, 64.42477876106321
10.112403002861468, 66.07669616519308
9.833733774564397, 74.57227138643228
10.996693888962424, 74.33628318584229
26.891290882672443, 19.58702064896795
27.65333869177337, 17.463126843658017
25.42961621460804, 14.631268436578324
22.11363791117577, 11.563421828908673
30.92368652360663, 4.24778761061927
